oui,companyName
C8:DB:26,Logitech
04:88:5F,"Huawei Tech Co, Ltd"
0.062708333333333,"Ito Electric Industry Co, Ltd"
00:50:C2:18:5,Optical Wireless Link Inc
00:1E:4A,"Cisco Systems, Inc"
6C:A7:FA,Youngbo Engineering Inc
30:FD:38,"Google, Inc"
00:30:3E,Radcom Ltd
00:09:AC,Lanvoice
48:D2:24,Liteon Tech Corp
70:B3:D5:1E:E,Meggitt
00:01:EF,Camtel Tech Corp
00:0B:4C,Clarion (M) Sdn Bhd
08:BD:43,Netgear
CC:65:AD,"Arris Group, Inc"
08:ED:02:0,D2SLink Systems
B8:E3:EE,"Universal Electronics, Inc"
00:02:9E,"Information Equipment Co, Ltd"
00:11:F5,Askey Computer Corp
00:12:5D,CyberNet Inc
BC:F1:F2,"Cisco Systems, Inc"
A4:3A:69,Vers Inc
EC:B4:E8,Wistron Mexico SA de CV
78:E9:CF,Tellescom Industria E Comercio EM Telecomunicacao
70:B3:D5:F1:0,Riegl Laser Measurement Systems GmbH
70:B3:D5:83:0,Nordson Corp
0:40:12,"Windata, Inc"
48:EB:30,"Eterna Tech, Inc"
C8:3E:A7,Kunbus GmbH
C4:98:86,Qorvo International Pte. Ltd
0:07:25,Bematech International Corp
00:50:C2:59:D,"Dss Networks, Inc"
48:7A:F6,Ncs Electrical Sdn Bhd
A8:46:9D,Cisco Meraki
5C:91:FD,Jaewoncnc
0:05:18,Jupiters Tech
B0:FE:BD,Private
4C:1D:96,Intel Corp
7C:03:5E,Xiaomi Communications Co Ltd
8C:1F:64:8C:2,"Cirrus Systems, Inc"
00:40:A4,Rose Electronics
00:50:C2:D1:6,"Imricor Medical Systems, Inc"
D4:55:56,Fiber Mountain Inc
00:60:8F,"Tekram Tech Co, Ltd"
2C:DD:A3,Point Grey Research Inc
70:B3:D5:3B:1,Global Power Products
0C:72:D9,zte Corp
70:B3:D5:75:6,TimeMachines Inc
00:08:F6,"Sumitomo Electric Industries, Ltd"
00:50:C2:98:3,Bogart Engineering
00:1B:C5:08:3,Diwel
00:1A:85,NV Michel Van de Wiele
00:1F:4A,Albentia Systems S.A.
00:25:ED,NuVo Tech Llc
00:60:B1,"Input/Output, Inc"
00:10:F5,"Amherst Systems, Inc"
0.010486111111111,Kleinhenz Elektronik GmbH
00:0E:3F,"Soronti, Inc"
B4:CC:E9,Prosyst
CC:76:69,Seetech
70:B3:D5:E7:F,"Sankyo Intec Co, Ltd"
28:1B:04,Zalliant Llc
50:FF:99,Ieee Registration Authority
9C:69:B4:A,"Beijing Picohood Tech Co, Ltd"
18:74:E2:D,Samriddi Automations Pvt. Ltd
00:18:3C,Encore Software Ltd
80:8A:BD,"Samsung Electronics Co, Ltd"
00:30:A9,"Netiverse, Inc"
00:0C:C1,Eaton Corp
00:11:E1,Arcelik A.S
00:25:9B,"Beijing Pkunity Microsystems Tech Co, Ltd"
CC:E8:AC,"Soyea Tech Co, Ltd"
40:B6:E7,"Huawei Device Co, Ltd"
44:94:FC,Netgear
E8:07:34,"Champion Optical Network Engineering, Llc"
70:B3:D5:A2:E,"Kokam Co, Ltd"
A8:B2:DA,Fujitsu Ltd
AC:1D:DF:D,Elekon AG
0:40:09,"Tachibana Tectron Co, Ltd"
0:16:26,"Arris Group, Inc"
90:19:00,Scs SA
70:B3:D5:1B:2,Cavagna Group Spa
1C:FD:08:B,guangzhou huiqun intelligent Tech Co Ltd
70:B3:D5:4A:2,Devau Lemppenau GmbH
70:DD:A1,Tellabs
88:7A:31,Velankani Electronics Pvt. Ltd
70:B3:D5:EA:8,Dia-Stron Ltd
00:03:A4,Imation Corp
00:1B:C5:00:F,Simavita Pty Ltd
D0:7F:A0,"Samsung Electronics Co, Ltd"
DC:74:A8,"Samsung Electronics Co, Ltd"
9C:6B:37,Renesas Electronics (Penang) Sdn. Bhd.
A8:C0:92,"Huawei Device Co, Ltd"
00:00:C6,Eon Systems
0.002951388888889,"NetMedia, Inc"
00:08:9A,Alcatel Microelectronics
8C:AE:49:5,"Gati Information Technolog(Kunshan)Co, Ltd"
00:50:C2:97:B,Smartquantum SA
90:E7:10,"New H3c Tech Co, Ltd"
80:DA:BC,Megafone Ltd
50:9A:4C,Dell Inc
00:60:71,"Midas Lab, Inc"
00:50:C2:AA:C,VisiCon GmbH
90:38:DF,Changzhou Tiannengbo System Co Ltd
00:1B:6C,LookX Digital Media BV
00:1B:AD,iControl Inc
94:DD:3F,"A+V Link Tech, Corp"
F8:5F:2A,Nokia Corp
00:00:0C,"Cisco Systems, Inc"
00:0C:EC,Orolia Usa
00:15:8B,Park Air Systems Ltd
3C:6F:F7,"EnTek Systems, Inc"
54:27:58,"Motorola (Wuhan) Mobility Tech Communication Co, Ltd"
00:09:9E,"Testech, Inc"
00:0E:A8,United Technologists Europe Ltd
00:50:C2:33:C,SkipJam
54:DE:D0,Sevio Srl
28:2B:96,"Huawei Device Co, Ltd"
AC:82:26,"Qingdao Haier Tech Co, Ltd"
00:50:C2:26:4,Confidence Direct Ltd
00:50:C2:89:9,Inico Tech Ltd
24:11:D0,"Chongqing Ehs Science and Tech Development Co, Ltd"
70:B3:D5:B8:0,"Bighouse.,Inc"
14:18:C3,Intel Corp
00:50:0B,"Cisco Systems, Inc"
CC:1B:E0:3,"Shenzhen Vanstor Tech Co, Ltd"
B0:B3:AD,"Humax Co, Ltd"
70:B3:D5:20:9,SmartNodes
44:59:43,zte Corp
00:1F:09,Jastec
00:1F:5B,"Apple, Inc"
D0:7D:E5,"Forward Pay Systems, Inc"
00:0A:81,Teima Audiotex S.L.
00:22:DA,"Anatek, Llc"
64:9A:12,P2 Mobile Tech Ltd
E4:5D:52,Avaya Inc
80:D0:9B,"Huawei Tech Co, Ltd"
6C:93:54,"Yaojin Tech (Shenzhen) Co, Ltd"
0C:4F:9B,"Huawei Tech Co, Ltd"
00:0D:5E,Nec Personal Products
94:F6:92,"Geminico Co, Ltd"
28:EE:2C,Frontline Test Equipment
00:0C:96,"Oqo, Inc"
00:16:4E,Nokia Danmark A/S
0.012800925925926,wisembed
00:1C:B1,"Cisco Systems, Inc"
00:23:1E,Cezzer Multimedia Tech
00:C0:0B,Norcontrol A.S.
00:50:C2:05:E,Diva Systems
00:50:C2:12:3,Seranoa Networks Inc
0C:02:BD,"Samsung Electronics Co, Ltd"
70:B3:D5:26:E,HI-Tech System Co Ltd
70:B3:D5:1B:0,Nal Research Corp
60:DD:8E,Intel Corp
70:B3:D5:F7:C,"Medicomp, Inc"
0.055752314814815,Pfu Ltd
00:06:0A,Blue2space
00:50:C2:EA:C,Alias ip
00:50:C2:EA:6,Powersense A/S
7C:BB:8A,"Nintendo Co, Ltd"
F4:90:CB:9,Fractyl Labs
00:C0:37,Dynatem
64:ED:57,"Arris Group, Inc"
60:21:84,Private
70:B3:D5:28:B,"Arnouse Digital Devices, Corp"
AC:58:7B,Jct Healthcare
00:50:C2:41:0,Grossenbacher Systeme AG
0.011377314814815,Ivt Corp
0:21:39,Escherlogic Inc
60:CD:C5,"Taiwan Carol Electronics., Ltd"
70:B3:D5:EB:2,Shooter Detection Systems
40:40:A7,Sony Corp
40:ED:98:7,Vaisala Oyj
18:93:D7,Texas Instruments
00:50:9D,The Industree B.V.
00:0C:83,Logical Solutions
00:50:C2:4F:F,Dakty GmbH
EC:A9:40,"Arris Group, Inc"
00:16:1A,Dametric AB
00:50:C2:73:8,"Miracom Tech Co, Ltd"
1C:7F:2C,"Huawei Tech Co, Ltd"
00:07:BA,UTStarcom Inc
0:14:29,"V Center Tech Co, Ltd"
00:50:C2:4D:5,Seba Design Pty Ltd
70:B3:D5:F6:B,Deuta Werke GmbH
00:0A:F2,NeoAxiom Corp
78:CD:8E,"Smc Networks, Inc"
30:8B:B2,"Cisco Systems, Inc"
E4:BA:D9,360 Fly Inc
A8:E8:1E,"Atw Tech, Inc"
0:40:15,Ascom Infrasys AG
00:50:C2:EF:4,RO.VE.R. Laboratories S.p.A
00:5A:39,"Shenzhen Fast Tech Co, Ltd"
50:3C:EA,"Guangdong Oppo Mobile Telecommunications Corp, Ltd"
70:B3:D5:8A:3,Loehnert Elektronik GmbH
00:C0:50,Toyo Denki Seizo K.K.
00:1D:47,Covote GmbH & Co KG
0C:CC:26,Airenetworks
70:25:59,CyberTAN Tech Inc
90:2C:C7,C-Max Asia Ltd
70:B3:D5:88:A,"Perceptics, Llc"
20:0A:0D:B,Amazon Tech Inc
70:90:B7,"Huawei Device Co, Ltd"
00:50:C2:24:3,Rgb Spectrum
00:13:DF,Ryvor Corp
98:26:2A,"Applied Research Associates, Inc"
08:C7:29,"Apple, Inc"
CC:1A:FA,zte Corp
70:B3:D5:F2:E,Shanghai Jcy Tech Co
B4:F9:49,optilink networks pvt Ltd
C4:91:CF,Luxul
00:0B:F6,"Nitgen Co, Ltd"
00:1C:29,"Core Digital Electronics Co, Ltd"
84:C9:B2,D-Link International
00:50:C2:55:6,Freiburger BlickZentrum
DC:1D:D4,Microstep-Mis spol. s r.o.
70:B3:D5:EA:C,Kentech Instruments Ltd
00:1B:C5:0C:0,"Digital Loggers, Inc"
F4:A5:9D,"Huawei Device Co, Ltd"
00:17:5B,Acs Solutions Switzerland Ltd
00:1A:66,"Arris Group, Inc"
A4:23:05,Open Networking Laboratory
70:B3:D5:86:7,Specialized Communications Corp
00:13:5B,"PanelLink Cinema, Llc"
98:00:6A,zte Corp
FC:39:64,Itel Mobile Ltd
9C:ED:FA,EVUlution AG
00:50:C2:E9:A,Solace Systems
84:E0:F4:A,"iSolution Tech Co, Ltd"
EC:58:EA,Ruckus Wireless
00:81:F9,Texas Instruments
00:50:C2:D3:5,UG Systems GmbH & Co KG
A0:3B:1B,Inspire Tech
98:FA:E3,Xiaomi Communications Co Ltd
70:B3:D5:8C:C,Piranha Ems Inc
70:B3:D5:0C:C,ADMiTAS Cctv Taiwan Co Ltd
0:03:04,Pacific Broadband Communications
00:19:3B,LigoWave
58:EC:ED,Integrated Device Tech (Malaysia) Sdn. Bhd.
70:5E:AA,"Action Target, Inc"
18:42:1D,Private
1C:FD:08:E,Meshbox Foundation Pte. Ltd
00:A0:21,General Dynamics Mission Systems
0:21:04,Gigaset Communications GmbH
00:24:8C,ASUSTek Computer Inc
70:B3:D5:43:2,Deuta Werke GmbH
30:49:50:0,"Guangzhou Lian-med Tech Co, Ltd"
70:1F:0B,Wilogy Srl
88:68:5C,"Shenzhen ChuangDao & Perpetual Eternal Tech Co, Ltd"
40:D8:55:11:E,"Cemsi, Inc"
AC:AB:BF,AthenTek Inc
50:FF:99:7,Honeywell International
0:02:14,Dtvro
00:0F:0D,"Hunt Electronic Co, Ltd"
00:19:8A,Northrop Grumman Systems Corp
E0:B6:F5:5,"Shenzhen Civicom Tech Co, Ltd"
A0:70:99,"Beijing Huacan Electronics Co, Ltd"
00:C0:EF,Abit Corp
00:11:7A,Singim International Corp
00:41:B4,"Wuxi Zhongxing Optoelectronics Tech Co, Ltd"
B8:14:13,Keen High Holding(HK) Ltd
60:50:C1,Kinetek Sports
70:B3:D5:F8:C,European Advanced Tech
70:B3:D5:82:7,Metromatics Pty Ltd
C4:95:4D:A,Kat Mekatronik Urunleri AS
00:A0:42,Spur Products Corp
00:50:C2:5A:B,Eaton Corp Electrical Group Data Center Solutions - Pulizzi
00:DB:45,"Thamway Co, Ltd"
B0:B3:53:E,"Nanjing Yining Intelligent Tech Co, Ltd"
14:A7:8B,"Zhejiang Dahua Tech Co, Ltd"
90:91:64,"ChongQing Lavid Tech Co, Ltd"
20:1F:3B,"Google, Inc"
A8:5B:36:2,Loomanet Inc
00:50:C2:81:F,2N Telekomunikace a.s.
EC:23:3D,"Huawei Tech Co, Ltd"
BC:30:7D,Wistron Neweb Corp
24:9A:D8,"Yealink(Xiamen) Network Tech Co, Ltd"
F0:21:9D,Cal-Co Electronics & Communications Co Ltd
9C:28:EF,"Huawei Tech Co, Ltd"
A0:3E:6B:0,s&t embedded GmbH
00:DA:55,"Cisco Systems, Inc"
60:91:F3,"vivo Mobile Communication Co, Ltd"
DC:2A:A1,MedHab Llc
B0:B1:13,Texas Instruments
4C:B9:EA,iRobot Corp
00:1A:EF,"Loopcomm Tech, Inc"
C8:56:45,Intermas France
28:22:46,"Beijing Sinoix Communication Co, Ltd"
00:01:DD,Avail Networks
00:17:F2,"Apple, Inc"
00:01:8F,"Kenetec, Inc"
00:1C:8D,Mesa Imaging
1C:19:DE,eyevis GmbH
00:0F:01,Digitalks Inc
00:50:C2:96:4,IQ Automation GmbH
00:50:C2:C7:5,Rovsing A/S
70:B3:D5:61:E,Pke Electronics AG
E4:1E:0A:5,Aeroel srl
00:50:C6,"Loop Telecommunication International, Inc"
00:0A:BD,Rupprecht & Patashnick Co
00:0B:B0,Sysnet Telematica srl
70:B3:D5:CA:2,De Haardt bv
3C:42:7E:C,Privacy Labs
08:87:C6,Ingram Micro Services
00:0A:79,corega K.K
00:0B:30,"Beijing Gongye Science & Tech Co, Ltd"
D4:B4:3E,Messcomp Datentechnik GmbH
F8:1D:78:6,"Zengge Co, Ltd"
3C:11:B2,Fraunhofer Fit
D4:25:CC:8,"Dolby Laboratories, Inc"
00:10:DE,International Datacasting Corp
00:1B:B9,"Elitegroup Computer Systems Co, Ltd"
E0:7F:88,Evidence Network Sia
0:18:52,"StorLink Semiconductors, Inc"
18:86:AC,Nokia Danmark A/S
54:83:3A,Zyxel Communications Corp
1C:7C:45,"Vitek Industrial Video Products, Inc"
1C:1C:FD,"Dalian Hi-Think Computer Tech, Corp"
70:B3:D5:52:3,Tibit Communications
00:D3:18,Spg Controls
B4:77:48,"Shenzhen Neoway Tech Co, Ltd"
00:90:F6,"Escalate Networks, Inc"
0.003923611111111,Chino Corp
38:6E:21,Wasion Group Ltd
20:85:93:2,"Mid Continent Controls, Inc"
50:DE:19:5,Bliq B.V.
70:B3:D5:5C:3,Dic Corp
00:50:C2:35:C,Ratotec GmbH
00:1C:EF,Primax Electronics Ltd
B4:F3:23,Petatel Inc
00:50:C2:00:A,Tharsys
1C:82:59:4,winsun AG
68:84:7E,Fujitsu Ltd
00:50:C2:54:B,Innopsys
F0:AC:D7:4,Sercomm Corp
00:50:C2:7C:A,Cedar Audio Ltd
00:1F:EA,Applied Media Tech Corp
C8:F3:6B,"Yamato Scale Co, Ltd"
D8:97:7C,Grey Innovation
78:EB:14,"Shenzhen Fast Tech Co, Ltd"
00:50:1E,"Grass Valley, A Belden Brand"
00:50:C2:24:7,Gradual Tecnologia Ltda.
00:1B:84,Scan Engineering Telecom
C4:28:2D,Embedded Intellect Pty Ltd
D4:4C:24,Vuppalamritha Magnetic Components Ltd
30:F9:ED,Sony Corp
44:7B:BB,"Shenzhen Youhua Tech Co, Ltd"
C4:CB:6B,"Airista Flow, Inc"
2C:37:C5,"Qingdao Haier Intelligent Home Appliance Tech Co, Ltd"
00:50:C2:82:2,"Winner Tech Co, Ltd"
00:22:A4,2Wire Inc
00:50:C2:95:A,TechnoAP
AC:23:34,Infinix mobility Ltd
70:B3:D5:33:D,Schneider Electric Motion Usa
98:30:00,"Beijing Kemacom Tech Co, Ltd"
00:60:95,"Accu-Time Systems, Inc"
00:09:A5,"Hansung Eletronic Industries Development Co, Ltd"
00:50:C2:3D:B,Osmetech Inc
00:50:C2:EA:B,"Warp9 Tech Design, Inc"
98:02:D8:B,"Hanshin Medical Co, Ltd"
7C:CB:E2:5,DTech Labs Inc
70:B3:D5:B2:3,Supervision Test et Pilotage
C8:58:C0,Intel Corp
0.001585648148148,Edsl
00:0D:7C,Codian Ltd
00:50:C2:B8:8,Gigatronik KÃ¶ln GmbH
C0:94:35,"Arris Group, Inc"
70:B3:D5:47:D,"Shenyang Teche Tech Co, Ltd"
64:43:46,"GuangDong Quick Network Computer Co, Ltd"
20:0A:0D:C,sehwa
68:33:2C,Kenstel Networks Ltd
B4:BF:F6,"Samsung Electronics Co, Ltd"
0:13:28,"Westech Korea Inc,"
00:14:1A,Deicy Corp
0.358460648148148,CASwell Inc
00:50:C2:C2:2,Audient Ltd
DC:CF:94,"Beijing Rongcheng Hutong Tech Co, Ltd"
AC:37:C9,Raid Inc
8C:3A:7E,"Universal Electronics, Inc"
00:A0:89,"Xpoint Tech, Inc"
00:50:C2:05:0,"Dataprobe, Inc"
00:50:C2:0D:8,Charlotte's Web Networks
00:15:C8,FlexiPanel Ltd
44:48:91,"Hdmi Licensing, Llc"
00:1C:D5,"ZeeVee, Inc"
0.649166666666667,Blu Castle S.A.
DC:C0:DB,"Shenzhen Kaiboer Tech Co, Ltd"
00:60:A1,"VPNet, Inc"
00:0A:62,"Crinis Networks, Inc"
00:50:C2:6C:3,iTRACS Corp
50:4B:9E,"Huawei Device Co, Ltd"
00:08:8E,"Nihon Computer Co, Ltd"
0C:84:DC,"Hon Hai Precision Ind. Co, Ltd"
40:2C:76:B,"Beijing Kuaiyu Electronic Co, Ltd"
4C:91:7A:1,Inster TecnologÃ­a y Comunicaciones Sau
38:87:D5,Intel Corp
00:50:C2:C0:5,Doppler Systems Llc
70:B3:D5:1E:9,comtime GmbH
9C:43:1E:D,"HK Elephone Communication Tech Co, Ltd"
00:30:F9,"Sollae Systems Co, Ltd"
00:07:E0,Palm Inc
E8:05:6D,Nortel Networks
00:50:C2:AE:5,"Abs Gesellschaft f. Automatisierung, Bildverarbeitung und Software mbH"
A8:B4:56,"Cisco Systems, Inc"
84:B8:B8,"Motorola (Wuhan) Mobility Tech Communication Co, Ltd"
0:01:11,iDigm Inc
00:30:E2,"Garnet Systems Co, Ltd"
0.035532407407408,"Chaintech Computer Co, Ltd"
00:50:C2:52:3,Amrdec Prototype Integration Facility
2C:01:0B,"Nascent Tech, Llc - RemKon"
BC:F9:F2,Teko
10:D5:61,Tuya Smart Inc
0.004525462962963,Active Silicon Ltd
00:06:5F,Eci Telecom Ltd
0:14:51,"Apple, Inc"
84:E0:F4:8,"Ray Co, Ltd"
A4:58:0F:2,Bloks. GmbH
54:B8:02,"Samsung Electronics Co, Ltd"
70:B3:D5:6D:C,Deuta Werke GmbH
28:B7:7C:E,Ray Pte Ltd
00:1E:B8,"Aloys, Inc"
D4:11:D6,"ShotSpotter, Inc"
DC:60:A1,Teledyne Dalsa Professional Imaging
8C:AE:49:E,"Shenzhen C & D Electronics Co, Ltd"
F8:02:78:A,Luxul Tech Inc
5C:26:23,WaveLynx Tech Corp
0.009907407407407,Tabor Electronics Ltd
00:1F:BF,Fulhua Microelectronics Corp Taiwan Branch
24:10:64,Shenzhen Ecsino Tecnical Co Ltd
E8:F6:54,"Huawei Tech Co, Ltd"
00:05:F4,"System Base Co, Ltd"
00:50:C2:0A:4,Bounty Systems Pty Ltd
00:0F:EE,"XTec, Inc"
70:B3:D5:CA:9,"Nxcontrol system Co, Ltd"
1C:87:79:9,"Istria soluciones de criptografia, S. A."
74:F8:DB:1,Ghl Advanced Tech GmbH & Co KG
30:63:6B,"Apple, Inc"
80:82:23,"Apple, Inc"
00:50:C2:1B:F,"International Test & Engineering Services Co, Ltd"
00:1A:A6,Telefunken Radio Communication Systems GmbH &CoKG
00:50:C2:90:9,Elisra
E0:94:67,Intel Corp
1C:87:74:B,Habey Usa Inc
6A:1F:6C,"iPass, Inc"
70:B3:D5:73:8,Gryphon Secure Inc
0:05:33,Brocade Communications Systems Llc
00:1A:F9,AeroVIronment (AV Inc)
C8:C1:26,Zpm Industria e Comercio Ltda
00:50:C2:80:D,Acube Systems s.r.l.
70:B3:D5:21:5,Dataspeed Inc
00:1F:26,"Cisco Systems, Inc"
00:25:D4,General Dynamics Mission Systems
40:D8:55:1E:3,Mega Electronics Ltd
90:80:8F,"Huawei Device Co, Ltd"
78:D4:F1:3,Ekoenergetyka - Polska S.A.
00:06:5A,Strix Systems
00:0F:C1,Wave Corp
00:11:DF,Current Energy
00:1C:C5,3Com Ltd
BC:93:25,"Ningbo Joyson Preh Car Connect Co, Ltd"
A8:6A:BB,Sagemcom Broadband Sas
8C:14:7D:4,"Nanjing bilian information Tech Co, Ltd"
A8:3F:A1:2,"Medcaptain Medical Tech Co, Ltd"
00:0C:79,Extel Communications P/L
38:43:69,Patrol Products Consortium Llc
70:B3:D5:48:8,Cardinal Scale Mfg Co
18:DC:56,"Yulong Computer Telecommunication Scientific (Shenzhen) Co, Ltd"
64:FB:81:A,Bronkhorst High-Tech BV
8C:D2:E9,"Yokote Seiko Co, Ltd"
00:50:C2:19:8,"PotsTek, Inc"
0:21:53,SeaMicro Inc
B4:41:7A,"Shenzhen Gongjin Electronics Co, LT"
D8:47:BB,"Huawei Device Co, Ltd"
70:B3:D5:50:B,Nordson Corp
00:0D:CA,Tait Electronics
B4:24:E7,"Codetek Tech Co, Ltd"
70:B3:D5:7B:B,Aloxy
98:8E:34,"Zhejiang Boxsam Electronic Co, Ltd"
10:3F:44,Xiaomi Communications Co Ltd
00:C0:CD,"Comelta, S.A."
00:90:A9,Western Digital
0C:D6:96,Amimon Ltd
2C:16:BD:2,Aimco
00:50:C2:83:8,T Proje Muhendislik Dis. Tic. Ltd Sti.
70:B3:D5:9A:0,Eldes
F8:10:93,"Apple, Inc"
A4:F5:22,"Chofu Seisakusho Co, Ltd"
64:00:2D,"Powerlinq Co, Ltd"
AC:04:0B,"Peloton Interactive, Inc"
70:B3:D5:4A:E,Reinhardt System- und Messelectronic GmbH
00:50:C2:24:8,Dixtal Biomedica Ind. Com. Ltda
00:0F:10,Rdm Corp
0:22:23,"TimeKeeping Systems, Inc"
28:B7:7C:7,Convertertec Deutschland GmbH
0.004930555555556,Roving Networks
00:50:C2:14:D,"wellink, Ltd"
3C:04:BF,"Pravis Systems CoLtd,"
00:50:C2:EF:B,Norbit Odm AS
68:AB:8A,RF IDeas
C4:7C:8D:A,Silvus Tech Inc
70:B3:D5:B7:6,Atl-SD
00:40:5D,"Star-Tek, Inc"
00:50:C2:A1:B,Realtime Systems Ltd
1C:5C:F2,"Apple, Inc"
E4:FC:82,Juniper Networks
E4:4C:C7:8,Iag Group Ltd
64:23:15,"Huawei Device Co, Ltd"
00:08:7C,"Cisco Systems, Inc"
80:0A:80:4,"Llvision Tech Co, Ltd"
8C:F7:73,Nokia
2C:D1:41:0,iCIRROUND Inc
18:F8:7F,"Wha Yu Industrial Co, Ltd"
70:B3:D5:12:7,Vitec
A0:E6:17,Matis
B0:3A:CE,"Huawei Device Co, Ltd"
00:16:5A,Harman Specialty Group
00:1F:59,Kronback Tracers
00:1F:D4,"4ipnet, Inc"
00:21:A0,"Cisco Systems, Inc"
00:50:C2:CD:8,IT-IS International Ltd
70:B3:D5:5A:B,Sea Air and Land Communications Ltd
0:50:19,"Spring Tide Networks, Inc"
8:00:42,"Macnica, Inc"
00:1B:90,"Cisco Systems, Inc"
0.017800925925926,"Cisco Systems, Inc"
00:24:D5,Winward Industrial Ltd
88:75:56,"Cisco Systems, Inc"
74:73:1D,Ifm Electronic GmbH
00:A0:84,Dataplex Pty Ltd
00:02:B4,Daphne
00:17:1E,Theo Benning GmbH & Co KG
78:5E:E8:C,"Finetooling Tech(Hong Kong)Co, Ltd"
0:01:33,Kyowa Electronic Instruments C
00:24:E5,"Seer Tech, Inc"
5C:F2:86:1,iSon Tech
88:2B:D7,AddÃ‰Nergie Tech
AC:C6:62,MitraStar Tech Corp
70:B3:D5:D6:A,KnowRoaming
24:4C:07,"Huawei Tech Co, Ltd"
70:B3:D5:AB:B,David Horn Communications Ltd
68:79:12:B,Swisscom Broadcast Ltd
00:5F:67,TP-Link Corp Ltd
78:D4:F1:E,"Blue Sparq, Inc"
00:50:C2:12:2,Diva Systems
0.015428240740741,"Ion Torrent Systems, Inc"
F8:46:2D,Syntec Incorporation
2C:26:5F:8,"Itus Networks, Llc"
B8:31:B5,Microsoft Corp
EC:35:4D,"Wingtech Mobile Communications Co, Ltd"
00:0F:04,cim-usa Inc
00:17:BA,"Sedo Co, Ltd"
00:50:C2:60:C,Identic AB
00:1F:27,"Cisco Systems, Inc"
00:50:C2:C0:7,Cio Informatique Industrielle
C8:6C:87,Zyxel Communications Corp
24:A4:3C,Ubiquiti Networks Inc
34:AD:E4,"Shanghai Chint Power Systems Co, Ltd"
0:20:58,Allied Signal Inc
0.007280092592593,VividLogic Inc
00:50:C2:77:1,ZigBee Alliance
64:B2:1D,"Chengdu Phycom Tech Co, Ltd"
70:B3:D5:99:2,Kaeonit
BC:66:41:B,Sidus Novum Sp. z o. o.
10:D0:7A,"Ampak Tech, Inc"
20:0A:0D:0,halstrup-walcher GmbH
70:8C:B6,"Huawei Tech Co, Ltd"
F0:D7:AF,Ieee Registration Authority
0:07:29,Kistler Instrumente AG
0:14:16,"Scosche Industries, Inc"
0.012511574074074,Private
C0:A3:64,3D Systems Massachusetts
64:D9:54,Taicang T&W Electronics
FC:91:14,Technicolor CH Usa Inc
D8:A6:FD,Ghost Locomotion
44:C6:5D,"Apple, Inc"
00:0C:CC,Aeroscout Ltd
00:0D:02,"Nec Platforms, Ltd"
00:0D:B9,PC Engines GmbH
70:B3:D5:4B:D,"Boulder Amplifiers, Inc"
7C:CB:E2:A,"Shanghai Institute of Applied Physics, Chinese Academy of Sciences"
78:D4:F1,Ieee Registration Authority
00:20:F9,"Paralink Networks, Inc"
00:15:F8,Kingtronics Industrial Co Ltd
00:50:C2:EE:7,Syes srl
00:C0:1B,"Socket Communications, Inc"
00:1B:53,"Cisco Systems, Inc"
00:1D:99,"Cyan Optic, Inc"
00:23:AD,Xmark Corp
0C:C6:AC,Dags
08:C5:E1,Samsung Electro-Mechanics(Thailand)
D0:22:12:D,"Shenzhen Zhongxi Security Co, Ltd"
E0:1A:EA,"Allied Telesis, Inc"
FC:D2:B6,Ieee Registration Authority
70:B3:D5:F7:1,Sonel S.A.
00:50:C2:45:F,T2c Marketing AB
00:19:B7,Nokia Danmark A/S
00:1A:8C,Sophos Ltd
00:0E:69,China Electric Power Research Institute
00:50:C2:D3:3,Maddalena S.p.A
C8:94:BB,"Huawei Tech Co, Ltd"
00:6F:F2,"Mitsumi Electric Co, Ltd"
34:E1:D1:E,annapurnalabs
78:CC:2B,"Sinewy Tech Co, Ltd"
00:C0:CA,"Alfa, Inc"
70:B3:D5:9F:0,"Fujicom Co, Ltd"
C4:E5:06,"Piper Networks, Inc"
60:D2:62,Tzukuri Pty Ltd
F4:DC:41,Youngzone Culture (Shanghai) Corp
28:E5:B0,"Huawei Tech Co, Ltd"
8C:A9:82,Intel Corp
4C:0F:C7,Earda Tech Co Ltd
70:B3:D5:C8:6,"Woodam Co, Ltd"
00:50:C2:AB:4,n3k Informatik GmbH
B8:53:AC,"Apple, Inc"
94:CC:04:2,Nanjing Yacer Communication Tech Co Ltd
00:04:5C,Mobiwave Pte Ltd
00:E1:6D,"Cisco Systems, Inc"
F4:E3:FB,"Huawei Tech Co, Ltd"
F4:70:AB,"vivo Mobile Communication Co, Ltd"
00:E0:FF,"Security Dynamics Tech, Inc"
00:0A:39,LoPA Information Tech
00:1B:C5:08:0,Lumino GmbH
40:D8:55:00:D,HuNS
70:B3:D5:AE:3,"Zhejiang Wellsun Electric Meter Co, Ltd"
D8:88:CE,RF Tech Pty Ltd
A4:82:69,"Datrium, Inc"
4C:65:A8:B,Zmin Tech
0.007662037037037,"NX Server, Ilnc."
00:03:0D,Uniwill Computer Corp
00:50:C2:F7:D,"D-Hike Electroncs Tech Co, Ltd"
28:2C:02:B,"ThirdReality, Inc"
D0:C8:57:8,"Nanjing Magewell Electronics Co, Ltd"
24:36:DA,"Cisco Systems, Inc"
A8:17:58,Elektronik System i UmeÃ¥ AB
08:09:B6,Masimo Corp
F0:63:F9,"Huawei Tech Co, Ltd"
80:35:C1,Xiaomi Communications Co Ltd
E4:60:59,"Pingtek Co, Ltd"
00:05:AB,"Cyber Fone, Inc"
